timestamp,production,consumption,battery_charge,battery_discharge,grid_feedin,grid_consumption,battery_state_of_charge,direct_consumption
2023-02-19T09:00:00+01:00,767,2327,282,17,37,1861,0,767
2023-02-19T12:00:00+01:00,1536,1606,825,806,139,228,14,1536
2023-02-19T15:00:00+01:00,189,1999,37,95,10,1762,0,189
2023-02-19T18:00:00+01:00,1,2150,6,0,0,2155,0,1
2023-02-19T21:00:00+01:00,1,1425,6,0,0,1430,0,1
2023-02-20T00:00:00+01:00,1,559,7,0,0,565,0,1
2023-02-20T03:00:00+01:00,3,1862,7,0,0,1866,0,3
2023-02-20T06:00:00+01:00,534,1985,242,0,11,1703,0,534
2023-02-20T09:00:00+01:00,3432,1470,1972,25,62,49,35,1470
2023-02-20T12:00:00+01:00,3235,914,1015,8,1337,23,93,914
2023-02-20T15:00:00+01:00,716,1458,3,986,356,114,93,716
2023-02-20T18:00:00+01:00,2,2211,0,1689,22,542,33,2
2023-02-20T21:00:00+01:00,3,1002,5,31,0,974,1,3
2023-02-21T00:00:00+01:00,3,2474,6,0,0,2478,0,3
2023-02-21T03:00:00+01:00,5,1939,6,0,0,1941,0,5
2023-02-21T06:00:00+01:00,605,2206,196,69,8,1735,0,605
2023-02-21T09:00:00+01:00,3681,1060,2483,35,242,70,41,1060
2023-02-21T12:00:00+01:00,3324,1584,750,29,1049,30,92,1584
2023-02-21T15:00:00+01:00,737,196,5,50,601,14,100,196
2023-02-21T18:00:00+01:00,0,2146,0,1394,8,759,69,0
2023-02-21T21:00:00+01:00,2,1217,0,1084,4,135,21,2
2023-02-22T00:00:00+01:00,3,2412,5,155,0,2259,1,3
2023-02-22T03:00:00+01:00,3,1922,6,0,0,1925,0,3
2023-02-22T06:00:00+01:00,148,2640,16,0,2,2511,0,148
2023-02-22T09:00:00+01:00,2552,1072,1480,88,159,71,15,1072
2023-02-22T12:00:00+01:00,2977,1380,1740,182,105,65,60,1380
2023-02-22T15:00:00+01:00,665,452,333,276,195,39,97,452
2023-02-22T18:00:00+01:00,1,1624,0,1441,16,198,59,1
2023-02-22T21:00:00+01:00,3,1079,0,954,4,127,21,3
2023-02-23T00:00:00+01:00,3,1322,5,34,0,1290,0,3
2023-02-23T03:00:00+01:00,4,1747,6,0,0,1749,0,4
2023-02-23T06:00:00+01:00,221,1228,141,0,7,1155,0,221
2023-02-23T09:00:00+01:00,1749,314,1425,26,60,24,29,314
2023-02-23T12:00:00+01:00,2657,1281,1818,437,33,38,53,1281
2023-02-23T15:00:00+01:00,455,252,244,36,21,26,92,252
2023-02-23T18:00:00+01:00,2,1452,0,1295,7,162,63,2
2023-02-23T21:00:00+01:00,2,1207,0,1084,4,125,18,2
2023-02-24T00:00:00+01:00,3,2340,5,144,1,2198,1,3
2023-02-24T03:00:00+01:00,3,1853,7,0,0,1856,0,3
2023-02-24T06:00:00+01:00,196,1463,77,9,24,1359,0,196
2023-02-24T09:00:00+01:00,2672,1169,1538,133,155,57,18,1169
2023-02-24T12:00:00+01:00,2161,178,1768,0,247,31,76,178
2023-02-24T15:00:00+01:00,463,628,48,482,284,15,98,463
2023-02-24T18:00:00+01:00,2,1492,0,1315,18,193,52,2
2023-02-24T21:00:00+01:00,2,1344,3,907,1,440,10,2
2023-02-25T00:00:00+01:00,3,2101,7,0,0,2104,1,3
2023-02-25T03:00:00+01:00,3,1290,7,0,0,1293,0,3
2023-02-25T06:00:00+01:00,27,1768,7,0,0,1748,0,27
2023-02-25T09:00:00+01:00,281,1286,25,0,11,1040,0,281
2023-02-25T12:00:00+01:00,165,1529,6,0,0,1371,0,165
2023-02-25T15:00:00+01:00,94,1792,99,0,2,1799,0,94
2023-02-25T18:00:00+01:00,1,2591,6,0,0,2596,0,1
2023-02-25T21:00:00+01:00,1,1365,6,0,0,1370,0,1
2023-02-26T00:00:00+01:00,3,1171,7,0,0,1175,0,3
2023-02-26T03:00:00+01:00,3,1873,6,0,0,1876,0,3
2023-02-26T06:00:00+01:00,22,2320,6,0,1,2305,0,22
2023-02-26T09:00:00+01:00,1787,1462,1053,191,210,748,6,1462
2023-02-26T12:00:00+01:00,3016,2527,1343,700,186,340,38,2527
2023-02-26T15:00:00+01:00,750,3062,166,1223,25,1280,17,750
2023-02-26T18:00:00+01:00,1,2914,6,0,0,2918,0,1
2023-02-26T21:00:00+01:00,2,1757,6,0,0,1761,0,2
2023-02-27T00:00:00+01:00,3,1381,7,0,0,1384,0,3
2023-02-27T03:00:00+01:00,4,2596,7,0,0,2599,0,4
2023-02-27T06:00:00+01:00,530,1833,265,13,15,1569,1,530
2023-02-27T09:00:00+01:00,1932,1664,889,411,65,276,13,1664
2023-02-27T12:00:00+01:00,1264,2245,168,669,44,526,4,1264
2023-02-27T15:00:00+01:00,471,2219,59,42,11,1776,1,471
2023-02-27T18:00:00+01:00,1,1979,6,0,0,1985,0,1
2023-02-27T21:00:00+01:00,3,2297,6,0,0,2301,0,3
2023-02-28T00:00:00+01:00,3,2597,7,0,0,2600,0,3
2023-02-28T03:00:00+01:00,3,2118,7,0,0,2121,0,3
2023-02-28T06:00:00+01:00,86,2781,7,0,0,2702,0,86
2023-02-28T09:00:00+01:00,1654,1186,995,94,130,562,6,1186
2023-02-28T12:00:00+01:00,2746,1959,1033,339,193,101,42,1959
2023-02-28T15:00:00+01:00,454,2478,13,1272,17,782,18,454
2023-02-28T18:00:00+01:00,0,2236,6,12,0,2231,0,0
2023-02-28T21:00:00+01:00,3,1691,6,0,0,1695,0,3
2023-03-01T00:00:00+01:00,4,2663,6,0,0,2665,0,4
2023-03-01T03:00:00+01:00,4,2187,7,0,0,2190,0,4
2023-03-01T06:00:00+01:00,54,2156,7,0,0,2108,0,54
2023-03-01T09:00:00+01:00,882,2174,185,67,47,1458,1,882
2023-03-01T12:00:00+01:00,1240,2564,142,151,26,1342,1,1240
2023-03-01T15:00:00+01:00,268,2288,21,11,5,2036,0,268
2023-03-01T18:00:00+01:00,2,1979,6,0,0,1983,0,2
2023-03-01T21:00:00+01:00,3,1198,6,0,0,1202,0,3
2023-03-02T00:00:00+01:00,3,2666,6,0,0,2669,0,3
2023-03-02T03:00:00+01:00,3,2694,6,0,0,2697,0,3
2023-03-02T06:00:00+01:00,382,1984,248,0,9,1859,0,382
2023-03-02T09:00:00+01:00,2424,1552,1099,217,87,97,22,1552
2023-03-02T12:00:00+01:00,803,1842,97,929,22,229,8,803
2023-03-02T15:00:00+01:00,171,2090,7,11,1,1916,0,171
2023-03-02T18:00:00+01:00,1,2066,6,0,0,2071,0,1
2023-03-02T21:00:00+01:00,3,930,6,0,0,933,0,3
2023-03-03T00:00:00+01:00,2,2677,7,0,0,2681,0,2
2023-03-03T03:00:00+01:00,3,1929,7,0,0,1933,0,3
2023-03-03T06:00:00+01:00,77,1656,7,0,0,1586,0,77
2023-03-03T09:00:00+01:00,549,1978,99,42,22,1508,0,549
2023-03-03T12:00:00+01:00,1273,2021,355,202,32,933,2,1273
2023-03-03T15:00:00+01:00,276,1472,22,107,10,1120,0,276
2023-03-03T18:00:00+01:00,1,2182,6,0,0,2187,0,1
2023-03-03T21:00:00+01:00,1,1391,6,0,0,1396,0,1
2023-03-04T00:00:00+01:00,3,2750,6,0,0,2754,0,3
2023-03-04T03:00:00+01:00,4,1780,7,0,0,1783,0,4
2023-03-04T06:00:00+01:00,275,2288,143,35,3,2124,0,275
2023-03-04T09:00:00+01:00,2357,1846,1233,613,100,208,11,1846
2023-03-04T12:00:00+01:00,3354,3009,1212,599,69,337,20,3009
2023-03-04T15:00:00+01:00,750,2341,103,938,44,799,16,750
2023-03-04T18:00:00+01:00,2,2170,6,0,0,2174,0,2
2023-03-04T21:00:00+01:00,2,1748,6,0,0,1753,0,2
2023-03-05T00:00:00+01:00,2,1294,6,0,0,1298,0,2
2023-03-05T03:00:00+01:00,2,1540,6,0,0,1544,0,2
2023-03-05T06:00:00+01:00,138,2009,12,0,4,1886,0,138
2023-03-05T09:00:00+01:00,1661,1211,1077,253,84,457,6,1211
2023-03-05T12:00:00+01:00,1494,1321,748,506,44,113,31,1321
2023-03-05T15:00:00+01:00,353,1995,4,784,3,865,12,353
2023-03-05T18:00:00+01:00,2,2683,6,0,0,2687,0,2
2023-03-05T21:00:00+01:00,2,2124,6,0,0,2128,0,2
2023-03-06T00:00:00+01:00,3,1394,6,0,0,1397,0,3
2023-03-06T03:00:00+01:00,4,1852,7,0,0,1855,0,4
2023-03-06T06:00:00+01:00,71,2517,7,0,0,2453,0,71
2023-03-06T09:00:00+01:00,460,1646,48,26,18,1227,0,460
2023-03-06T12:00:00+01:00,934,1805,284,121,29,1063,2,934
2023-03-06T15:00:00+01:00,302,2110,46,130,8,1732,1,302
2023-03-06T18:00:00+01:00,1,2319,6,0,0,2325,0,1
2023-03-06T21:00:00+01:00,2,1789,7,0,0,1793,0,2
2023-03-07T00:00:00+01:00,3,2064,7,0,0,2068,0,3
2023-03-07T03:00:00+01:00,3,2396,7,0,0,2400,0,3
2023-03-07T06:00:00+01:00,156,1492,35,0,7,1378,0,156
2023-03-07T09:00:00+01:00,2532,1395,1688,4,276,823,17,1395
2023-03-07T12:00:00+01:00,3865,2239,1665,101,115,53,65,2239
